Date,SPY,BRK-B,UNH,JPM,XOM,AVGO,META,TSLA,LLY,V,MA,MSFT,AAPL,AMZN,NVDA,GOOGL,TRGP,PTC,DECK,ATO,BLDR,SHV,TLT,USO,IAU,MTUM
2021-01-07 00:00:00-05:00,68766800,4691600,3366700,21940400,29528100,21267000,15789800,154496700,3025500,10967900,3100200,27694500,109578200,70290000,461480000,41936000,4857800,706000,1621200,993900,2439500,1798300,14651900,4103100,10712400,788900
2021-01-08 00:00:00-05:00,71677200,4850400,2947800,12035100,28628200,15271000,18528300,225166500,3438100,6513000,3371500,22956200,105158200,70754000,292528000,35484000,2506900,1010200,2640600,1054400,3452600,2267100,13622500,7554600,15582650,1287000
2021-01-11 00:00:00-05:00,51034700,3882000,2695100,15937900,38246200,11660000,30412300,177904800,11396500,7353100,2403000,23031300,100384500,73668000,518344000,34796000,1747500,945900,2092800,924700,2132400,1823900,8370700,5100500,9850600,982700
2021-01-12 00:00:00-05:00,52547700,5616600,2372500,18033500,36915100,13846000,26383500,138812100,7179300,9331600,4858100,23249300,91951100,70292000,291476000,29528000,2037400,519400,2110800,978400,2707700,1512600,12186300,4185800,13153700,700700
2021-01-13 00:00:00-05:00,45303600,3827500,1974500,14816800,29000300,13118000,19528900,99937500,7303900,6688500,4125700,20087100,88636800,66424000,210028000,23432000,1921200,613300,2216400,841300,2091100,1815200,12533300,4457000,9168000,787600
2021-01-14 00:00:00-05:00,49989100,4528700,2919900,18565600,35474800,19692000,29739400,93798900,4413200,12887500,8712200,29480800,90221800,61418000,283120000,29212000,1647100,475900,2348400,581200,3061400,2072600,14835500,5175000,14336450,8034600
2021-01-15 00:00:00-05:00,107160000,5225000,3777000,27881000,42411300,18165000,24942900,116332800,6624600,8755000,7911500,31746500,111598500,84880000,277780000,31444000,1586600,416100,1731600,987200,3652500,1572400,11624700,5492200,12269200,2269300
2021-01-19 00:00:00-05:00,51233300,5502100,3361300,19843800,24932600,18819000,28028500,76101000,7729100,9772000,4625200,30480900,90757300,66102000,226188000,41660000,1402200,795200,2311800,1399600,2610500,2154600,9575600,3804300,14327650,1266500
2021-01-20 00:00:00-05:00,61836100,4876200,3036800,16028800,22342400,14710000,25199900,76997700,5335800,12675700,5081000,37777300,104319500,106196000,258572000,64152000,1648700,935100,2325600,1223400,3935200,1527600,5368900,3222600,11307950,1469800
2021-01-21 00:00:00-05:00,47840100,4317300,3749800,13411700,29044500,15749000,20838700,61563300,8698800,6513500,3484900,30709400,120150900,98722000,337780000,58634000,2050700,746700,1856400,709700,2745600,1747900,8162700,3010300,8462750,1078100
2021-01-22 00:00:00-05:00,52860500,4465000,2585100,12933200,23264800,16248000,21954000,60199500,6128800,7316200,3846600,30172700,114459400,56438000,246820000,32744000,1581000,540900,1503000,593800,2545600,1178100,9507200,4673300,9146400,661300
2021-01-25 00:00:00-05:00,70402000,5097700,2506300,14212800,26395800,14692000,19087000,123520200,5959100,19282400,6257700,33152100,157611700,74996000,251112000,50586000,1678200,633200,1920600,1333800,1868900,1903100,8712600,4134500,9310350,732600
2021-01-26 00:00:00-05:00,42665300,3944800,2467500,11307800,23976800,10742000,19373600,69394800,6601500,9605300,3503100,49169600,98390600,59104000,163980000,31462000,2274400,698700,1824000,849600,1654100,2840800,7690300,2628100,9848650,1318400
2021-01-27 00:00:00-05:00,123351100,8227100,4770900,17603900,32410300,21857000,35346200,82002000,7358000,13772400,7449400,69870600,140843800,93204000,371272000,82512000,2357500,1065000,4952400,1138200,2623600,1969800,7895200,4918800,9468700,1144200
2021-01-28 00:00:00-05:00,94198100,5943500,2769900,13761800,24967200,16946000,37758800,79134000,5460400,11041300,6906400,49111200,142621100,62984000,228316000,55278000,1989900,3847500,4090800,1797900,2139900,3774100,10667800,5409000,12615400,897100
2021-01-29 00:00:00-05:00,126765100,6387300,3899200,14808100,38961100,22069000,30389500,104972400,8401700,21503000,7627200,42503100,177523800,85872000,271552000,44530000,1725600,918000,1986600,3088800,1972900,1796400,14965900,3916100,15497400,1054700
2021-02-01 00:00:00-05:00,75817600,4068200,3020200,11080700,24412400,17027000,22914300,76174200,5383800,12970700,4930700,33314200,106239800,83204000,217204000,40252000,1605500,880600,1525200,1069600,1510700,2248100,8165500,6051400,15437900,1120800
2021-02-02 00:00:00-05:00,64450700,5300300,2663700,12253600,31940400,16141000,17320800,73038600,5314600,11305100,5686000,25916300,83305400,141972000,220440000,66332000,2342100,761000,2009400,757700,1122800,1183600,9177500,6274700,11004700,2604900
2021-02-03 00:00:00-05:00,52427100,3805600,2537100,10600800,28459300,17857000,14223400,55030500,3679000,13458600,4036800,27158100,89880900,141776000,245408000,97882000,1761500,579300,1303800,1026400,1469200,1335200,9633100,6804100,9761150,1052700
2021-02-04 00:00:00-05:00,47142600,4438400,5962200,12419500,25280300,15243000,16060000,47438100,2924300,14534800,4537500,25296100,84183100,73414000,201340000,48596000,1345800,544100,2373000,1370300,1479700,1214000,8262600,5033700,14105000,613600
2021-02-05 00:00:00-05:00,48669800,3812200,7227900,10051300,34980100,12488000,12454400,55699800,2732200,10284000,2964800,18054800,75693800,72416000,169152000,29866000,1423900,739100,3031200,696300,1988700,2456800,10258900,4379100,8003650,709400
2021-02-08 00:00:00-05:00,38365200,3327300,4758200,10136400,36998700,17610000,13755200,60485100,2909300,8637100,2652800,22211900,71297200,65148000,434624000,28828000,1626000,617900,2089200,886700,1995400,1262200,11574800,4216200,7027300,2841300
2021-02-09 00:00:00-05:00,35551100,4773400,4096900,8614800,28977000,12758000,14613400,45473100,2661300,7619400,2993300,23565000,76774200,44070000,287560000,21892000,1369700,569600,1762800,666600,1719800,1380800,5218300,4904300,7969200,1216700
2021-02-10 00:00:00-05:00,59154400,3822600,4122700,10323200,25723800,14587000,14687200,108648300,3062700,8467600,4246300,22186700,73046600,63032000,485352000,25102000,1224100,554000,1975200,1136300,1324400,1551700,8079800,5053600,8385650,825700
2021-02-11 00:00:00-05:00,42913300,2908500,2776700,9201000,26972200,17123000,12828600,64868400,3544700,8411100,5110800,15751100,64280000,46028000,450828000,20480000,1149400,672600,1801200,865500,1446000,1145800,11962700,3738000,8365700,768800
2021-02-12 00:00:00-05:00,50593300,3421800,2760800,8324600,19756700,13551000,9097600,71304900,2611300,6911000,3025100,16561100,60145100,46706000,374756000,18990000,1608500,566100,1315800,767100,1151900,1448500,14088400,5785100,8423050,525100
2021-02-16 00:00:00-05:00,50972400,4722200,4339000,12130600,28060100,15163000,15417200,59406900,2741900,9652700,2916900,26728500,80576300,51494000,321960000,31004000,1520000,701100,2278200,722100,1473200,1695800,17789100,5467400,12619850,1805300
2021-02-17 00:00:00-05:00,52290600,3909500,2620000,10810100,25509700,14084000,12763200,77989500,3329900,8373200,2267000,21653500,97918500,65950000,274756000,20294000,1750200,459100,1656000,964200,1335200,1201900,11199100,7391500,15504850,712800
2021-02-18 00:00:00-05:00,59712800,4031000,2383500,10587800,20627600,16715000,15249100,53871300,3919400,7328600,2393700,16925600,96856700,60548000,233868000,22546000,2702500,503000,1461600,854300,2050800,1098200,10755300,6708600,9305100,578800
2021-02-19 00:00:00-05:00,83241000,4252400,2313800,11969800,22607200,17992000,25622600,56874900,3434900,15011500,4095800,25262600,87668800,86104000,271724000,37938000,1838500,467900,2356800,2130000,1698800,966300,12741700,5537500,10102150,629800
2021-02-22 00:00:00-05:00,67414200,4009100,2688300,11488400,36435100,16967000,17434900,111809100,2263600,8337700,4940300,36446900,103916400,70314000,325884000,29466000,1772600,473900,1855800,2185500,1689900,1375200,13203900,5814300,7763100,821400
2021-02-23 00:00:00-05:00,107284100,5454900,3225700,16234400,33527900,21303000,21924600,199820700,3287700,10571700,6326600,30228700,158273000,93544000,391780000,34658000,2138700,761800,2560200,997200,1722000,1421900,12658500,5638200,10968900,4211000
2021-02-24 00:00:00-05:00,72433900,5105900,3360500,15061400,28728600,15125000,15736100,110301000,2848800,12039000,7467400,26339700,111039900,60226000,448320000,22608000,3063500,831300,1815000,1002100,2676800,1795100,17363100,6504700,9274300,1673700
2021-02-25 00:00:00-05:00,146670500,6455200,2780100,18127700,29670900,23148000,19053100,117071700,2386700,11404300,5207500,39542200,148199500,90676000,824436000,41548000,2256600,620900,1677600,927900,2006400,2040200,52621700,4515200,15192700,2155800
2021-02-26 00:00:00-05:00,152701600,8085300,5430000,19829200,35291000,22640000,26619500,123267600,3887900,11730000,4868500,37819200,164560400,85518000,500932000,40042000,2061000,1151000,2821800,1414100,3564300,1275300,45423300,5913100,19466700,2657800
2021-03-01 00:00:00-05:00,105348800,6332300,4198900,14845500,36998300,24677000,22157300,81408600,2797400,6982000,4382900,25324000,116307900,54582000,353184000,26060000,1833000,656100,2161200,755100,2637100,2201800,22048000,6956000,16694350,1506700
2021-03-02 00:00:00-05:00,79595300,4684500,2568900,14221700,30302600,18546000,15191700,71196600,3445300,6155200,3559200,22812500,102260900,51916000,264116000,25564000,1074100,843600,1350000,1057900,2204600,1806600,12482200,8272200,15265900,1169700
2021-03-03 00:00:00-05:00,119940200,6088300,3039700,14324100,35358900,23991000,15513500,90624000,3660300,6484600,3692300,34029500,112966300,79774000,377592000,33892000,1489300,607900,1884600,1117900,2025900,1718300,19763700,4764400,14944600,2812700
2021-03-04 00:00:00-05:00,183433000,7827000,4991600,20093900,52137500,34575000,31626500,197758500,4308400,10658900,4572000,44727800,178155000,109632000,573344000,49216000,1982800,827000,2014800,1376900,2532200,1861800,22366600,11815300,20464000,3596400
2021-03-05 00:00:00-05:00,152039600,6397000,4563100,18465100,51429800,42414000,26820100,268189500,3875900,7582000,4643200,41872800,153766600,107772000,542840000,53100000,2305600,1154500,2197800,1691600,2764000,7951000,20598000,7883300,13323700,3726500
2021-03-08 00:00:00-05:00,123149200,7124300,3419900,17133300,38154600,45243000,18391800,155361000,3300300,14750400,7213300,35267400,154376600,83700000,543112000,36868000,1834200,769300,2180400,1078800,2071500,4312700,15236600,5083900,14372400,2951900
2021-03-09 00:00:00-05:00,113633600,8259300,4277600,16238800,35645900,37884000,22039700,202569900,4227300,9228600,5832800,33080500,129525800,80600000,521824000,33920000,1800100,706000,2072400,920600,1428200,1545000,14463400,5503200,12841150,2181100
2021-03-10 00:00:00-05:00,109899400,8939300,3012300,14342200,31579100,19914000,14210300,181817100,3400200,7822900,4509500,29746800,111943300,60250000,384376000,27100000,1327800,782400,1710600,881600,2008200,1535300,12387600,5733300,10226000,2115300
2021-03-11 00:00:00-05:00,86245000,5917600,2520500,11771500,24802600,26170000,21834000,108761700,4037300,10053400,3729700,29907600,103026500,55528000,299916000,27702000,1363600,1086500,2152800,684300,1608800,1909000,14150700,6588700,8410450,1544300
2021-03-12 00:00:00-05:00,64653600,4495400,2088700,12849500,20422700,18906000,20600200,100751400,4541400,8172400,2467500,22653700,88105100,48438000,243964000,33818000,1160400,476600,1233000,762300,1660200,3366500,20402700,4643200,11392500,1453800
2021-03-15 00:00:00-04:00,73427200,6973400,2343400,12101100,31243600,31241000,16844800,88006800,12388500,9306100,4216200,26034900,92403800,58272000,221988000,26168000,1943100,612600,1359600,749300,2205400,2186500,11366500,5710000,15507600,872400
2021-03-16 00:00:00-04:00,73722500,67200,2904200,12805600,30624800,31190000,22437700,96587100,6194200,8949300,3445100,28092200,115227900,50776000,272128000,31900000,1138600,415200,1035600,993800,1481900,1745400,15567900,4932400,10753600,856000
2021-03-17 00:00:00-04:00,97959300,67700,2633100,13952400,25575500,23754000,21315000,121117500,5134200,8675600,3240900,29562100,111932600,62372000,243864000,26382000,1586900,961200,1294200,786100,2475400,1994900,27107500,5837900,13581300,822900
2021-03-18 00:00:00-04:00,115349100,5547300,3311600,21898500,38622800,28728000,18728300,99674400,4240000,9321800,7205200,34833000,121229700,72992000,293896000,31700000,1913100,1046000,1237800,779200,1386000,1910400,21615100,18801800,18655700,1138000
2021-03-19 00:00:00-04:00,113624500,16635400,8572900,54418800,84439400,108602000,38930500,128682000,6048600,32209700,12224300,46430700,185549500,92508000,299208000,46072000,2737800,1183600,3454800,1945800,5608200,1990300,18685000,6430000,9872800,1325200
2021-03-22 00:00:00-04:00,73778600,5370400,3505200,19944800,29315100,31805000,28273100,118536600,2666600,11371600,4140400,30127000,111912300,58044000,297804000,33536000,1684400,472300,2359800,1026800,1639600,1670300,17047500,4162300,6283400,838000
2021-03-23 00:00:00-04:00,90686600,4622400,3100100,17076300,33493300,24712000,23000900,91475700,3284700,8820700,3756300,31638400,95467100,76346000,222048000,28510000,2122200,607300,2236800,750900,3385200,1356600,16768400,12356900,9608200,3722600
2021-03-24 00:00:00-04:00,97588600,4165000,3407800,13079800,29781800,20882000,18675000,101385600,3931500,10101600,3550000,25620100,88530500,59180000,245840000,25218000,2024500,549900,1969800,847500,2604900,1937500,13863000,11330200,8116800,1756900
2021-03-25 00:00:00-04:00,116128600,5500000,3021500,15608300,31495900,17537000,24505600,117674700,2630500,8390800,2961800,34061900,98844700,71270000,295144000,35616000,1788800,617400,1195800,746800,1810600,1255000,20782000,9477000,10037300,1232300
2021-03-26 00:00:00-04:00,114409100,5799100,2959800,16754400,34226500,28925000,17629200,101558400,2868200,7399900,2741200,25479900,94071200,66258000,363968000,27978000,1373000,905700,1249800,654700,2628600,1940100,8433300,10091000,6947850,848800
2021-03-29 00:00:00-04:00,108107600,6642600,2740400,17570300,21144400,28410000,21718800,85911000,3002600,7792300,4054900,25227500,80819200,54920000,273520000,26492000,1474800,926700,1770600,973400,1869700,1468400,13968100,6376300,7039750,1229100
2021-03-30 00:00:00-04:00,76262200,3878000,3066000,13184300,20303400,27935000,17474500,118297200,2523600,5498000,2885800,24792000,85671900,46752000,200204000,27312000,1412600,407000,1248000,931800,1223500,1436600,15020800,4151600,18350900,796400
2021-03-31 00:00:00-04:00,112734200,6578100,3356500,16736700,23686500,28684000,19498200,100011900,3621300,13180000,4372600,43623500,118323800,61878000,314776000,42570000,1823800,923500,981600,1142800,1933100,2020800,19271300,6368600,17962450,825200
2021-04-01 00:00:00-04:00,99682900,5573400,2977700,16561500,23194500,23528000,17616000,105895200,2340400,6138400,3701800,30338000,75089100,58806000,308276000,39880000,1644500,837600,1677600,689200,2863600,1294100,14885900,11598400,10177050,1431300
2021-04-05 00:00:00-04:00,91684800,5049600,2709400,13508000,23264800,22966000,28237000,125528400,2864800,10440500,2180300,36910600,88651200,66698000,255672000,48510000,1896000,635700,1584000,513700,1481300,2112800,8243000,9801000,9548600,847600
2021-04-06 00:00:00-04:00,62021000,3060600,2698600,13071600,18926300,18063000,17335200,84815400,2488400,7828100,2661900,22931900,80171300,50756000,191744000,35240000,1662400,766400,1811400,731600,1316600,5161200,9282400,6734200,9536950,834100
2021-04-07 00:00:00-04:00,55836300,3582700,2158900,16903500,22385000,12074000,22855200,78928200,3406600,5614300,2958300,22719800,83466700,66924000,251284000,24134000,1622700,402500,1123200,563500,1720100,1046800,11052700,9987600,8433800,771200
2021-04-08 00:00:00-04:00,57863100,3113300,2426700,12335500,21999300,18121000,20894100,71772900,2393200,11042000,3528400,23625200,88844600,56242000,244416000,28664000,1237500,839900,961200,848400,977400,3458000,7847900,4288200,9736100,940100
2021-04-09 00:00:00-04:00,61104600,6052500,2483200,12122400,20020700,16614000,15988600,64311300,2611200,5724900,2429300,24326800,106686700,86830000,195172000,26146000,1317600,397900,784200,543200,1428800,1485200,8717800,3705600,9017600,627500
2021-04-12 00:00:00-04:00,56704900,4292900,3057300,12273400,20238800,23247000,10881900,87407100,2876100,6315200,2896600,27148700,91420000,65636000,869324000,25024000,1027700,322000,1473000,479300,1714900,1315600,7659000,5998400,8773750,538400
2021-04-13 00:00:00-04:00,56551000,3556600,2652300,16113600,19370600,15281000,14036900,133958400,3089100,4764000,2652800,23837500,91266500,66316000,676212000,25682000,1587900,335300,949200,740200,1338500,1392700,13232800,5063600,12425550,759400
2021-04-14 00:00:00-04:00,61659900,3119900,2805600,19939600,28051100,18220000,17421400,147052200,2002100,4972600,2317400,23070900,87222800,62904000,385500000,21002000,1661900,388400,928200,575300,2180600,2927500,7293200,9353500,10768550,916800
2021-04-15 00:00:00-04:00,60229800,3919200,4488300,17694100,23250300,18370000,14558300,83546700,2586600,8698100,2942200,25627500,89347100,64672000,598480000,29174000,1189000,497000,945600,651500,1634500,1991100,23896700,4391600,13818300,965400
2021-04-16 00:00:00-04:00,82037300,4710300,4532400,13773400,22752000,16263000,13059200,83938500,3731800,6829400,2725500,24878600,84922400,63720000,335208000,26282000,1628500,1584800,901200,868400,2574900,1667800,15238400,4680000,14105500,922700
2021-04-19 00:00:00-04:00,78498500,4235500,2965400,11900200,21123300,26319000,14553500,119058600,2966400,6541600,3360900,23209300,94264200,54508000,404420000,30290000,1498900,23298600,1185000,969000,1900600,4899400,13886800,3324500,9686650,903500
2021-04-20 00:00:00-04:00,81851800,3740800,3348100,13716700,21782100,19128000,16796400,106827000,2460900,5799100,3135900,19722900,94812300,52460000,334132000,22288000,2024300,1199400,1159200,798200,1907400,1873000,11476500,6415200,12760050,675600
2021-04-21 00:00:00-04:00,66793000,3897100,2473300,12236700,16625600,25947000,14863500,93646500,2219800,9490600,2466300,24030400,68847100,44224000,216776000,23204000,1183600,587900,1021200,1141100,1536900,2662900,11902200,5800300,17827200,660800
2021-04-22 00:00:00-04:00,97582800,3732100,2718600,15256100,21600100,27057000,16375400,106770900,2982600,7303000,3713700,25606200,84566500,51612000,277788000,24146000,1513400,703800,970200,475000,1977100,2718000,14156400,3278100,8716200,1429000
2021-04-23 00:00:00-04:00,73209200,3684100,2263200,14041900,15337900,22890000,17536800,85110000,2482800,5345200,2294800,21462600,78657500,63856000,227500000,29066000,1494600,501800,1395000,374900,1378700,1154400,12302200,4206300,8943300,1104400
2021-04-26 00:00:00-04:00,52182400,3569100,1642300,10799100,16083800,18271000,16172600,93115500,2797500,5650000,2255000,19763300,66905100,97614000,197796000,32038000,1678300,661300,1497600,591200,1791100,2460400,9103500,3150900,7216900,582300
2021-04-27 00:00:00-04:00,51303100,3173400,1758500,12821200,19278600,13267000,15309300,88311000,6838700,6642100,2270000,31014200,66015800,76542000,164572000,44386000,1412700,634200,1435200,530700,1338000,2493800,14137300,3454400,7100500,774100
2021-04-28 00:00:00-04:00,51238900,3176000,1886500,8943700,24729800,15940000,33907200,66813000,4682800,10111400,4065300,46903100,107760100,92638000,209416000,81106000,1872000,631700,1392600,851800,1126500,3069600,15263700,5500900,9760050,810900
2021-04-29 00:00:00-04:00,78544300,4540300,1996500,12976900,27318400,14650000,56526800,86536200,2432500,7411400,4637100,40589000,151101000,153648000,173196000,41234000,2166800,1971200,1211400,1108900,1587900,2150500,17178200,5920400,9902950,801100
2021-04-30 00:00:00-04:00,85527000,5212400,2328100,11705100,30518400,19367000,26332400,122276100,3103900,10260200,4043200,30945100,109839500,140186000,201912000,44856000,2260900,1057200,1370400,863700,1992000,1346000,15692000,5007000,9260050,648400
2021-05-03 00:00:00-04:00,68128300,5184000,2568500,11801100,20509600,15098000,18719500,81129300,3197000,8174400,3344100,19626600,75135100,117510000,203912000,28242000,2894700,1266900,1300200,777900,2009800,1216000,16447700,3309500,10807400,839900
2021-05-04 00:00:00-04:00,101591200,4465500,3237200,12977700,23522200,23497000,24032600,89217900,3703500,5884500,3321200,32756100,137564700,108788000,405324000,44818000,1854000,857800,1133400,650700,2182300,1328800,18639700,5357600,12690550,1212800
2021-05-05 00:00:00-04:00,60162200,4348100,2767600,10506700,31526200,16388000,15577600,65705700,4274400,6523200,2993900,21901300,84000900,74226000,292024000,26636000,1962600,769900,1015800,597000,2406500,2087100,11127900,6912400,4726700,1210800
2021-05-06 00:00:00-04:00,74321400,5962900,3058700,13542400,26836800,13495000,19012200,83353800,3101600,6124100,3787300,26491100,78128300,88954000,193380000,25190000,3166000,702700,1363200,745400,4275400,2495400,21907600,6635600,12174950,1363400
2021-05-07 00:00:00-04:00,67733800,6099200,1851000,14257800,33610600,11712000,15916700,70407600,2526700,4528700,2935900,27032900,78973300,94206000,229328000,28898000,2115800,658200,962400,696700,3076000,2648200,18346900,4252900,11410450,1702100
2021-05-10 00:00:00-04:00,81852400,4537800,2489300,14014300,31956600,25239000,24239200,94177200,2242000,9627400,3193700,29299900,88071200,116772000,268904000,30914000,1806000,555600,2217000,1023100,3310300,2077300,15146200,4391900,9848250,1380400
2021-05-11 00:00:00-04:00,116888000,6813500,3024000,15451700,34563800,17887000,18920100,139511700,1850200,7633300,3073100,33641600,126142800,92396000,285584000,34186000,2313900,502800,2098800,718700,2970200,1981600,15158600,6925400,11104200,1986300
2021-05-12 00:00:00-04:00,134811000,5308800,2888100,14381700,34426500,29940000,24645500,101470800,2397400,7721300,3293200,36684400,112172300,98728000,303408000,46376000,1867700,905600,1429800,835200,4432700,1523900,20859400,6838000,14384800,1847700
2021-05-13 00:00:00-04:00,106394000,5244100,2637500,15395000,24268200,21841000,18079200,132554700,2174300,6650100,2626000,29624300,105861300,67018000,285404000,33204000,1795600,777700,1418400,549600,3238300,1911600,13073900,7610000,9551950,2006200
2021-05-14 00:00:00-04:00,82201600,4260600,2072900,10584000,20735400,16964000,19245700,100112700,1823700,4777200,2959700,23901100,81918000,66500000,258616000,31996000,1433700,741700,1426200,668700,3635000,1473200,17566700,5058400,7568450,1179700
2021-05-17 00:00:00-04:00,65129200,3883300,1583900,9886800,25282500,15725000,15401300,97171200,2466000,5534200,2511600,24970200,74244600,74478000,216980000,21598000,1329400,558800,1417200,849400,2358800,1346700,6113800,3831000,8593950,1528500
2021-05-18 00:00:00-04:00,59810200,4356300,2694800,11098100,25170800,17824000,14522400,110491800,2369400,6900000,3421200,20168000,63342900,56568000,186256000,22204000,1143300,743400,1624200,938300,3141600,812700,11423100,9166100,7375800,1164400
2021-05-19 00:00:00-04:00,106467100,5271300,2783100,13278900,28889800,21369000,19106200,118735200,3070500,9311900,3577900,25739800,92612000,53594000,344000000,23684000,1539900,558200,1683600,655000,4142600,1144600,14296000,9180000,14858400,1242800
2021-05-20 00:00:00-04:00,78022200,4141600,2105800,10426000,20692500,21886000,17320200,92463300,3494400,7478600,4087500,21800700,76857100,52664000,321592000,32352000,1100400,539900,3589800,530300,2245500,1250300,13310500,5320000,12443150,831600
2021-05-21 00:00:00-04:00,76578700,4230700,4295400,10249000,20792700,13216000,13600900,78091800,2579000,5603900,2708700,21863100,79295400,82098000,672992000,40632000,1459200,764400,6767400,1834100,2700800,725200,10171600,4204900,12251350,683000
2021-05-24 00:00:00-04:00,51376700,3973300,1883600,9440300,18400300,14420000,16445400,103674300,2074900,4040100,2351500,21411500,63092900,48456000,554816000,31832000,1218200,512700,2238600,632500,1996100,1155400,6868700,5146000,12615900,737500
2021-05-25 00:00:00-04:00,57451400,4752300,2285600,12609100,25616100,9600000,16437000,84017700,2919100,4689100,3916300,17704300,72009500,65222000,435408000,22440000,2057900,483000,1633200,547600,2614300,1544600,12346900,3602800,11199400,1402200
2021-05-26 00:00:00-04:00,43088600,4756300,1903900,13058300,21698700,9873000,9686900,85917900,2891300,4295600,3101900,17771600,56575900,47680000,370440000,21572000,1188200,453600,1426800,737900,1745100,1809900,9793700,3817100,13968800,928800
2021-05-27 00:00:00-04:00,56707700,6602100,2041800,15707500,33556000,19098000,20477700,79111800,9340300,5969600,5416300,24426200,94625600,51224000,581476000,35224000,2529000,687100,2214600,3236800,2169500,1452300,10695200,3193000,8244300,1639400
2021-05-28 00:00:00-04:00,58520200,4522500,2367900,10291300,19246800,19946000,12037400,68211000,2386000,5779700,3624300,18270200,71311100,46596000,644536000,21482000,1315500,482800,1566000,636000,1851600,1547600,10258000,4847100,10595900,901000
2021-06-01 00:00:00-04:00,54216600,3335800,2199600,9445400,28474200,16277000,11765900,54254700,3070200,5091500,3119700,23213300,67637100,48600000,472804000,23354000,1608700,503000,1444800,625100,1980000,1689700,11778500,6374900,14342200,938400
2021-06-02 00:00:00-04:00,49097100,3517100,2232900,10498600,22978300,13286000,11654300,69908400,2030300,9081100,3531000,19406700,59278900,40290000,594168000,21158000,1525100,619300,2917200,792700,3349200,1897800,7347900,3682400,9406500,1121800
2021-06-03 00:00:00-04:00,58138800,4099400,2281200,13354400,20272800,20389000,12610800,90335700,3066600,6382400,2605900,25307700,76229200,47966000,580008000,18696000,1523300,477700,1743600,611000,3256400,1194100,10994000,3378700,14038900,873500
2021-06-04 00:00:00-04:00,55938800,3271100,2990900,8510800,20427800,23865000,13289400,72110700,2817700,5085700,2295200,25281100,75169300,44994000,617120000,24458000,11428800,256600,2226600,565100,2516700,1180400,15773700,3654400,11703000,591900
2021-06-07 00:00:00-04:00,51555000,4441000,3353800,7267200,15477900,24142000,20136700,67631100,17231400,5421300,2133400,23079200,71057600,44316000,575756000,24120000,7494600,586200,1599000,619300,2030500,1016900,7799800,3871200,9566400,478500
2021-06-08 00:00:00-04:00,47134300,5035900,3051300,10370700,28953400,16615000,14580500,78160200,4618500,4170600,3224200,22455000,74403800,68334000,323848000,24240000,40189300,445600,1407600,612000,3718800,1231100,11230900,5129100,13294200,449200
2021-06-09 00:00:00-04:00,48436300,3501800,1925700,12377400,29133000,12126000,13727900,49753800,4934900,4659000,2520900,17937600,56877900,49110000,381656000,17942000,4165800,328900,1975200,644400,5802800,1213600,12768300,4609200,8353200,478500
2021-06-10 00:00:00-04:00,51020100,4039200,4033600,12119400,27488700,15413000,13240200,71758800,5598200,4452500,2460200,24563600,71186400,69530000,287772000,25904000,2515200,337100,1765800,523500,6612800,1311000,19698300,8677300,11570800,851200
2021-06-11 00:00:00-04:00,45570800,3524200,3094300,13683800,17631700,14508000,13587900,48615900,5636000,5378300,2708300,18999700,53522400,56348000,416308000,21958000,1933800,371000,1230600,575200,3052800,1464300,8646700,4385300,10286900,2182900
2021-06-14 00:00:00-04:00,42358500,6100500,2674900,19917900,16997200,14675000,12250800,61272000,2720700,5805800,2515300,19150500,96906500,51394000,321376000,22098000,2161300,263100,1351200,755500,4493400,669100,9401300,4764900,11051100,553600
2021-06-15 00:00:00-04:00,51508500,3758700,2845800,24485500,30717100,11131000,15795200,53292300,2188900,7093800,3562500,18038900,62746300,48524000,243032000,21562000,2442000,285800,1871400,696600,2732100,1614900,18207300,4356400,11044700,500700
2021-06-16 00:00:00-04:00,80386100,5626800,3330800,25321200,24803200,20437000,17232200,66432300,2548800,8905400,3081000,27220000,91815000,84056000,307124000,26472000,2603500,558000,2085000,887300,2540000,1467300,19676300,6152600,15669900,546400
2021-06-17 00:00:00-04:00,90949700,7134200,3532000,29722400,28491800,20881000,17794100,68104200,1890700,6876700,3824900,27565500,96721700,102730000,809656000,25842000,3108200,478600,2674200,688500,2679300,2214800,35225800,11054200,13137800,783400
2021-06-18 00:00:00-04:00,118676300,12565800,5521400,43595700,39590700,28537000,23039500,73682700,4016600,8840000,5009400,37202200,108953300,104954000,968856000,46116000,3547700,1008000,3768000,2081000,3800200,1400200,26616900,6247600,13674600,572300
2021-06-21 00:00:00-04:00,72822000,5482700,3839300,18664800,33145400,18591000,11337500,74438100,3671300,7298400,3094600,26696100,79663300,65542000,672384000,27414000,1870600,640500,1780800,895100,2939500,1685800,16485000,8816200,13314300,617000
2021-06-22 00:00:00-04:00,57700300,5224700,3964600,14251200,25140400,13722000,15345300,57476700,1658800,8858400,3582700,24694100,74783600,66902000,580144000,22390000,1979400,436100,1881000,873300,2978000,1025500,14530200,3734400,11310000,492600
2021-06-23 00:00:00-04:00,49445400,4533100,2942100,12733300,20701600,17674000,14817800,93297600,2419600,6814700,2241800,19518700,60214200,56266000,332356000,19148000,1533000,408900,1899000,839900,1957300,1070400,12040900,4732700,14041000,549300
